"ii" "jj" "X1" "X2" "X3" "X4" "X5" "X6" "X31" "X32" "X33" "X34" "X35" "X36"
"499" 24 11 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.583307137868932 0.379220800064542 0.44468284539021 0.679633105335373 0.83041365341162 1.03531827849776
"500" 24 12 1.563 1.39 1.567 1.699 1.495 1.815 1.12202153141863 0.881060627162525 0.814804342404751 0.96917820468522 1.12778677795242 1.68969817001531
"501" 25 1 0.177 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.093 0.28 0.674751183922075 0.696048295026933 0.70456522643004 1.07428896816477 1.27688469976927 1.33948191099869
"502" 25 2 0.0550000000000002 0.064 0.0550000000000002 0.0550000000000002 0.291 0.113 0.516571318586613 0.85230182026889 0.723106633203241 0.893434315149267 1.17820550681390 1.20120853802243
"503" 25 3 0.968 0.757 1.293 0.962 0.89 1.842 0.550307260851831 0.795430411113445 1.05283971613467 1.28852136562861 1.55684137518011 1.52894366452769
"504" 25 4 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.211 2.076 0.216243331855358 0.274408439592325 0.750867740015038 1.08939141633968 1.43480837826564 1.82160880675569
"505" 25 5 1.342 1.59 1.952 1.23 1.44 1.798 0.622006159576801 1.04559831738366 1.40032745481365 1.33759882907223 1.44988393928340 1.57495037815361
"506" 25 6 2.062 2.276 1.757 2.244 2.48 1.614 0.98666354910199 0.825121906466921 1.05678981123421 1.46342414639827 1.50843359682901 1.60662578791899
"507" 25 7 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.113 0.340612071131441 0.578313903826297 0.504418768525944 0.954386283646782 0.887732635914815 1.13452704840050
"508" 25 8 2.2 1.827 2.223 1.842 2.48 2.028 0.952965818408964 0.868034353377433 1.37471618249892 1.57190272991120 1.6623964923236 1.73380845799039
"509" 25 9 0.676 0.554 0.798 0.557 0.972 0.624 0.503439226925584 0.361185496666379 0.837682434776429 0.944601957130943 1.14154950599678 1.29566081023125
"510" 25 10 0.501 0.757 0.7 1 0.833 1.522 0.588715491996632 0.559125314022625 0.558387265219341 1.02143128585764 0.928573247163356 1.37563896601127
"511" 25 11 0.621 0.189 0.0550000000000002 0.189 0.52 0.28 0.550275224241259 0.332118193325464 0.476623471526219 0.66563220083442 0.984635905189288 1.16912877837635
"512" 25 12 0.479 0.633 0.303 0.764 0.54 0.401 0.702503316213423 0.44159929810119 0.399217439631868 0.729833973801872 1.1629549287295 0.900754490996385
"513" 26 1 1.404 1.925 0.328 1.948 1.399 0.113 0.788286618936708 0.971478367318776 0.96119828628397 1.64316211470567 1.54650884364863 1.33824464698473
"514" 26 2 0.117 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0819999999999999 0.603933193101651 0.477155015328497 0.694982786285845 0.964513901750352 1.07715453934976 1.27612486525621
"515" 26 3 0.288 0.273 0.0550000000000002 0.343 0.124 0.113 0.422445265775802 0.528344768008231 0.834570459676249 1.24726915430152 0.943090366776825 1.20109481840761
"516" 26 4 0.288 0.273 0.0550000000000002 0.269 0.0550000000000002 0.0819999999999999 0.114877218595595 0.564529625803992 0.874482770294945 1.27910731060585 1.14279538818238 1.40878246810898
"517" 26 5 0.206 0.3 0.195 0.0710000000000002 0.183 0.254 0.475725115994277 0.712509023132527 0.836988543042775 0.897804810879584 0.996258368400837 0.921676507159616
"518" 26 6 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0619407018950143 0.365538845579771 0.647356348130121 0.66213103424459 1.03381968406149 1.03078383549324
"519" 26 7 1.621 1.632 1.483 1.776 1.407 0.401 0.881773193737008 0.71738669258417 1.1205348310664 1.16078202421289 1.32767931054110 1.34123773614155
"520" 26 8 0.927 0.837 0.682 1.138 1.253 0.711 0.545173176947322 0.801660027678802 1.03885283037147 1.09980879442311 1.35795175208022 0.945334484894578
"521" 26 9 2.662 2.899 2.905 2.953 2.778 2.786 0.90138946702053 1.23320837095159 1.36985781566227 1.47852695917883 1.70851037890566 1.72671286915045
"522" 26 10 0.0550000000000002 0.0550000000000002 0.105 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.386008309627912 0.234379756011737 0.575493080619918 0.5162489374433 0.800556592702796 1.49986767587658
"523" 26 11 0.435 0.3 0.0550000000000002 0.319 0.0550000000000002 0.354 0.467603739519219 0.423432712936943 0.438214292923924 0.730540243895887 0.92738553709054 1.12146622390197
"524" 26 12 0.314 0.424 0.195 0.557 0.54 0.445 0.475946850115134 0.344720603273529 0.39918200429622 0.97175207765687 0.755435200936124 1.06863687586755
"525" 27 1 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.201152597294395 0.641146668409228 0.930896300127964 1.03207438144223 1.21419064831207 1.25649369073743
"526" 27 2 0.501 0.424 0.551 0.319 0.389 0.445 0.352527012847997 0.54750212387369 0.891377281512272 0.987710889899744 1.23991442464820 1.34207346337949
"527" 27 3 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 2.142 0.246399261297216 0.589060916893775 0.954189079685353 0.752917870545605 1.05509568554858 1.97840884363178
"528" 27 4 1.404 1.653 2.046 1.826 1.652 0.806 0.677299281557462 1.06880719575668 1.54175416743353 1.44300197406428 1.69459045835620 1.51470951926092
"529" 27 5 0.995 1.611 1.588 1.609 2.185 1.484 0.740813532846335 0.992051863102622 1.08765129832572 1.19522723438784 1.29615611758783 1.33414925664366
"530" 27 6 2.738 2.38 2.813 2.289 2.746 2.241 0.972183849776196 1.06335284361692 1.18927958166421 1.44611192950243 1.60312181191955 1.83917676311213
"531" 27 7 0.0550000000000002 0.096 0.0550000000000002 0.132 0.124 0.305 0.210768373296917 0.547207247674852 0.475460696101733 0.78327732692632 1.10055245880281 1.23616125032102
"532" 27 8 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.557435426604382 0.693921623689491 0.59379322438301 0.832057776690846 0.595469767854709 0.776064222140102
"533" 27 9 2.853 2.861 3.102 2.466 2.963 2.971 1.23814850941402 1.20897887788324 1.31596018251253 1.42267178347132 1.59785906727054 1.42996903058766
"534" 27 10 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.303093873634064 0.442230893459214 0.325202458104232 0.601018074266537 1.31919586316220 0.895688959408357
"535" 27 11 1.07 0.98 0.943 1.2 1.047 1.138 0.753365979236602 0.601946027994157 0.72370256010452 1.04235411458934 1.12651836241313 1.03682767999952
"536" 27 12 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.41762735193531 0.308905219256040 0.676916629635706 0.433843941163805 0.7788291921595 1.28427918344381
"537" 28 1 0.522 0.723 0.551 0.748 0.817 1.047 0.522218665928728 0.864572780572952 0.958937761204154 1.24118985600490 1.34378325012942 1.70358606230388
"538" 28 2 0.085 0.159000000000000 0.0550000000000002 0.132 0.124 0.143000000000000 0.232713760019817 0.539467738729799 0.701145100997868 0.998713356988407 1.12468861623475 1.0987704115444
"539" 28 3 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.394844858361531 0.714770648004228 0.533236155944717 0.874602271430481 1.27160254816471 1.20108809177560
"540" 28 4 1.256 1.258 1.244 1.287 1.495 1.522 0.800711705470484 1.09858891606481 1.06311989008184 1.40743075291464 1.55207484397485 1.59721323473017
"541" 28 5 1.151 1.093 1.139 0.868 0.985 0.508 0.745596867299047 0.738219222383946 0.846204353236034 0.74460550588591 1.04063009021283 0.96135560594692
"542" 28 6 2.941 1.861 2.631 2.299 3.099 2.258 1.13704881004395 0.734023426844087 1.32074774424841 1.28346268544763 1.90656291434482 1.61864295431393
"543" 28 7 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.504111218029003 0.300715203705464 0.550318899743362 0.881101340556293 0.996496533281156 1.22405073166039
"544" 28 8 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.711347476437636 0.444857143746834 0.629048142881692 0.394316886706081 0.59916756311734 1.02257536195095
"545" 28 9 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.172 0.516064424076994 0.369226566780401 0.577211018417969 0.609006263119998 0.457811503587565 1.03642647729968
"546" 28 10 1.887 1.925 1.849 1.735 1.901 1.499 1.06042130261601 0.745434193174465 0.9117518190466 1.57937872637528 1.21369824077667 1.13370395862869
"547" 28 11 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.124 0.254 0.523938490941652 0.43039720363577 0.572990095139603 0.66731281692653 0.577648567720043 0.968351810989615
"548" 28 12 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.172 0.532956542920183 0.661961742939517 0.295568462291403 0.596914178254028 1.10096169529775 0.847107103991477
"549" 29 1 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.460484416719079 0.578799646993109 0.83818120996017 0.965510753898199 1.30407264373057 1.22627014261649
"550" 29 2 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.317023108768983 0.461726669316742 0.758131642387519 0.925466630688076 0.934549830363052 0.96486053161239
"551" 29 3 0.81 0.513 0.75 0.497 0.412 0.529 0.759360872003749 0.428270904575993 0.84133447316233 1.20348569986601 1.14833913077525 1.35787658292858
"552" 29 4 0.389 0.273 0.223 0.497 0.154 0.172 0.741119634546948 0.584487814140067 0.897179300334258 1.08710994655864 1.06782263972791 1.26260494715360
"553" 29 5 2.017 1.877 2.005 1.616 1.965 1.716 0.91044376023955 0.8496624841302 0.835027034917608 1.01357096374091 1.19132747146532 1.46766423512088
"554" 29 6 0.658 0.554 0.551 0.576 0.239 0.401 0.375527397198239 0.582245108995 0.596947115407532 1.02102608181259 0.89882109441692 1.07948229286996
"555" 29 7 2.682 2.693 2.85 2.319 2.836 2.53 1.03118391359647 1.11741139053576 1.43673456389000 1.40985793784681 1.80199692978048 1.53201810663632
"556" 29 8 0.602 0.3 0.423 0.294 0.52 0.354 0.66204268994059 0.575857384292416 0.303156121652728 0.464500473252510 0.96811783495086 0.865940344683227
"557" 29 9 0.899 0.491 0.489 0.576 0.598 1.679 0.719245547365774 0.60821418205963 0.550597150757203 0.403408652514935 0.969007187239415 1.42696873149324
"558" 29 10 1.173 1.151 1.094 1.18 1.472 1.105 0.714383798979103 0.670017891149278 1.24681470692555 0.828049838147206 0.942424846349214 1.00014809410331
"559" 29 11 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.654448527299913 0.558035208443414 0.529037338054128 0.377004982385999 0.731020037129264 0.810118528716798
"560" 29 12 0.412 0.513 0.531 0.434 0.412 0.423 1.03168874532252 0.444002845956956 0.610652012881936 1.03210962374809 0.731150822452519 0.841456096930949
"561" 30 1 1.844 1.816 1.933 1.488 1.31 1.222 0.870169302746579 1.07674849256476 1.25557189644017 1.51253637246961 1.42657813286372 1.16196807200061
"562" 30 2 0.501 0.513 0.401 0.161 0.154 0.33 0.422445464744835 0.653166391018795 0.797470260991353 0.775232982064346 0.842082999183464 1.49810526311013
"563" 30 3 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.182358765915275 0.437616682934842 0.862062818714196 0.857359947644754 1.07114313078346 1.06743761729276
"564" 30 4 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.446740923424242 0.654723145514139 0.748945761304628 0.842620656113131 1.06534824124343 0.996077275580782
"565" 30 5 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.323152168770065 0.130995828235625 0.377812536557949 0.472176353218801 0.845013803795298 1.08646350281423
"566" 30 6 1.314 1.632 0.983 1.342 1.07 0.508 0.80595667602886 0.741425320485642 0.928487876574862 0.997053927554007 1.08417134813291 1.08261976569947
"567" 30 7 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.470096936729514 0.558400948157863 0.60429717279346 0.847615554201367 0.679560579636227 0.513529945568824
"568" 30 8 1.681 1.625 1.643 1.655 1.533 1.308 1.07163350773493 0.542073571008675 0.654448503746858 1.08037212673537 1.00290676890868 1.30491832829781
"569" 30 9 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.662935216435697 0.380520365717024 0.103416061636628 0.63167307032424 0.80221819064233 0.980098256293503
"570" 30 10 2.351 2.315 2.313 2.574 2.291 2.4 1.21978350052771 1.56327410594364 0.997302930703375 1.05962411815803 1.13874489167153 1.37631620703514
"571" 30 11 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.830862210826413 0.553157436005395 0.261542817013908 0.559296537008178 0.629019390034982 0.445678068808910
"572" 30 12 0.0550000000000002 0.0550000000000002 0.136 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.638019271656329 0.545848179194696 0.860885006445616 0.474846056365283 0.564310867287685 0.583612673440509
"573" 31 1 0.694 0.424 0.647 0.132 0.183 0.28 0.611867287992852 0.616706645071444 1.06235428848717 0.918746998850724 0.730304825285965 1.16424940581986
"574" 31 2 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.407254252358077 0.488481042192437 0.525010100912535 0.621132387481543 1.26538609667930 0.816222858347374
"575" 31 3 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.359041220790446 0.665206663894076 0.639167190962166 0.872812575740114 0.901938054239737 1.01244276974315
"576" 31 4 1.183 1.173 0.873 1.278 1.488 1.232 0.92892711586829 0.877657411765502 0.852590800358745 1.19658283728263 1.2132268442552 1.37074500314419
"577" 31 5 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.677 0.148421680983769 0.228876455921773 0.269166719409647 0.64386092264667 0.909566843791469 0.972671374725663
"578" 31 6 2.988 2.855 3.006 2.972 2.945 2.803 1.17819658096511 1.31691140369987 1.25766459107208 1.40088997255380 1.56341938155652 1.85582611701722
"579" 31 7 0.0550000000000002 0.326 0.328 0.0550000000000002 0.093 0.254 0.679334214457521 0.590514622149408 0.745506441838573 0.483743442849312 0.340796369794278 0.835169884806364
"580" 31 8 0.762 1.372 0.93 1.18 0.579 1.746 0.480894605384742 0.528614575849536 0.725008107285637 0.717144080564934 0.923096358875474 1.11812663517882
"581" 31 9 0.288 0.3 0.571 0.0550000000000002 0.0550000000000002 0.66 0.667814546524024 0.154961174940440 0.63345473430898 0.620303176736858 0.796780768147437 0.635595618711
"582" 31 10 0.563 0.424 0.328 0.557 0.635 0.694 1.36055825118379 0.508694457226071 0.334533381357365 0.496364248693304 0.7161456397819 0.8893529244119
"583" 31 11 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.161 0.0550000000000002 0.0550000000000002 0.871488147419054 0.325938983326667 0.468957633991419 0.498386052519175 0.268418553451361 0.675997260067332
"584" 31 12 0.658 0.614 0.647 0.748 0.817 0.727 1.06905282413640 1.09591098196989 0.572388199752235 0.60739649840172 0.61866434222695 0.78795609798481
"585" 32 1 3.039 3.289 3.121 3.272 2.489 2.694 1.20489450641073 1.56439364111683 1.50859554627034 1.37466849929833 1.6057588108176 1.76698428747546
"586" 32 2 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.113 0.409905580048041 0.328153946092415 0.402939630798955 1.06705554163595 0.650723295294347 0.89205118877133
"587" 32 3 0.0550000000000002 0.939 1.224 0.576 0.456 0.0550000000000002 0.633239205676799 0.704364555708754 0.978054148557156 0.842629793136074 0.94947805270328 1.08029047402501
"588" 32 4 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.591626121656504 0.481626148293998 0.661616060616329 0.623116820249428 0.874376915549998 1.07595428243494
"589" 32 5 0.955 0.534 0.717 0.497 0.771 0.727 0.541876287829814 0.279490246534657 0.632500157593317 0.829999753926639 0.817513847725571 1.26653613276493
"590" 32 6 1.333 1.297 1.034 1.629 1.541 1.536 1.02473038428524 0.706453468999458 0.698652288762432 1.01040224476960 1.33023539838553 1.26811453087683
"591" 32 7 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.690021370811189 0.619129656798394 0.325165137685290 0.140533681450530 0.597205058241171 0.915506037139753
"592" 32 8 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.39519447094225 0.472553220589449 0.273511458835389 0.59895277354143 0.475823432747039 0.571375857282676
"593" 32 9 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.143000000000000 0.361288177323438 0.517517689403105 0.504841011364766 0.625057268026352 0.290282194314898 0.598357432637501
"594" 32 10 1.661 1.744 1.727 1.575 1.74 1.551 1.16278231149687 0.783272404812981 0.723596774247973 0.811883730837522 0.996007694768636 1.14489392718496
"595" 32 11 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.68547219969694 0.574240752372835 0.406471053048984 0.123404184565396 0.504220357425202 0.701688400201278
"596" 32 12 0.412 0.273 0.136 0.476 0.317 0.587 1.43654123862833 0.617035208358309 0.407133038539852 0.397474678911989 0.512025986981590 0.765260550526951
"597" 33 1 0.0550000000000002 0.128 0.0550000000000002 0.216 0.124 0.113 0.60801817897243 0.499353677164508 0.283290028330027 0.790471112917106 0.903913295851008 1.20348304319403
"598" 33 2 0.0550000000000002 0.0550000000000002 0.303 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.296186487875138 0.228194138402685 0.922311400167278 0.450000748476398 0.704500757445747 0.901283619335618
"599" 33 3 0.522 0.706 0.51 0.716 0.635 0.76 0.608604694171185 0.68851806792098 0.621705873612634 0.818896600126081 1.06082238643082 1.13459823666849
"600" 33 4 0.955 0.723 0.814 0.631 1.16 0.986 0.794625980202039 0.723239587741339 0.638084626624646 0.831181254256596 1.19521104114913 1.04375730968646
"601" 33 5 2.973 2.924 2.905 3.165 2.712 2.511 1.0624377985486 1.14420332123498 1.30739064156384 1.27149671093866 1.62227398556181 1.50292171530067
"602" 33 6 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.542403074804096 0.380646932293681 0.424595368177012 0.736944138613216 0.682178275740208 0.86054025829189
"603" 33 7 0.621 0.534 0.628 0.517 0.688 1.094 0.996809551891108 0.440224536703388 0.157786774006700 0.540690044335699 0.904002834707973 0.862338468391341
"604" 33 8 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.102000000000000 0.0550000000000002 0.113 0.745380222972447 0.297631556786656 0.483490608169339 0.316857075483096 0.390276718600861 0.604682798152452
"605" 33 9 1.194 1.128 1.161 1.18 1.105 0.893 1.14500554367391 0.860480034820383 0.834918365009593 0.436234571084805 0.682212202994238 0.689415144240724
"606" 33 10 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.684362764040396 0.375051321200818 0.336168731367331 0.393636183025528 0.567059881685688 0.466524162463632
"607" 33 11 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.969699580459844 0.552632347369344 0.0892550104178134 0.375587836967384 0.537044003483771 0.615644172348162
"608" 33 12 0.288 0.0550000000000002 0.25 0.0550000000000002 0.183 0.305 1.04631404387867 0.571538341776832 0.332470721382321 0.330547890088719 0.499733082998497 0.719476475155783
"609" 34 1 0.563 0.614 1.214 0.613 0.945 0.934 0.585457647518659 0.260273107362329 0.849298400019863 0.83591932046163 1.25750404043987 1.06529387396874
"610" 34 2 0.927 1.057 1.034 1.17 1.059 1.116 0.482305705436544 0.978032462388245 0.512719686095815 0.805990733439976 0.996901246027142 1.09699303425894
"611" 34 3 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.102000000000000 0.0550000000000002 0.172 0.580532185543307 0.378515115023358 0.448435835072728 0.716612439423137 0.76256928109697 0.897837329885988
"612" 34 4 0.825 0.821 0.717 0.631 0.722 0.529 0.871858568326711 0.552644933123451 0.678314999036659 0.855808190076499 0.789052305340489 1.21702351994648
"613" 34 5 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.538538641325331 0.481542427952236 0.268775548631777 0.711139868646632 0.65234260302119 0.779602553986103
"614" 34 6 0.968 0.0550000000000002 0.303 0.0550000000000002 0.0550000000000002 0.0819999999999999 0.85251254167211 0.409640481480824 0.665982945455099 0.500263261834735 0.677222770145825 0.688643373578183
"615" 34 7 0.658 0.852 1.172 0.962 0.918 1.201 0.74670868194353 0.242706871957967 0.603013593249322 0.806650763158316 0.633467901138097 1.10922344333953
"616" 34 8 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.445 0.615962268200315 0.547886774482099 0.213761029609194 0.230871952513625 0.411680425652046 0.891070161601516
"617" 34 9 0.0550000000000002 0.159000000000000 0.0550000000000002 0.0710000000000002 0.093 0.2 0.928770394047798 0.66823005481958 0.0677338573288998 0.256540691251129 0.300495384455737 0.589383544405258
"618" 34 10 0.676 0.469 0.353 0.764 0.317 0.172 0.93906729214497 0.59470145425912 0.44037272316366 0.630870218370727 0.372994051460411 0.803710947732056
"619" 34 11 1.058 1.792 1.793 1.259 1.87 1.831 1.25008261146114 0.747117456511936 0.84366959372343 0.753480192305187 0.952416704819708 1.04310660405420
"620" 34 12 3.69 3.225 2.938 2.662 2.721 2.732 2.00615652564680 1.36529331996426 1.14106258656057 1.08226785871868 1.22976937696442 1.25310474550802
"621" 35 1 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.125970388681902 0.385776605097973 0.481452543795333 0.814779730719815 0.649811500660268 1.05838497246834
"622" 35 2 1.641 1.686 1.714 1.687 1.448 1.271 1.20526086572486 0.570000356077968 0.762601396958052 0.967819870448026 1.00643550725885 0.830338158372155
"623" 35 3 1.128 1.057 0.93 1.2 0.89 1.071 0.790691238465874 0.633067570142962 0.765146184203199 0.877537858595768 0.90967518268287 0.942878555766828
"624" 35 4 0.34 0.534 0.717 0.319 0.154 0.33 0.595151681785231 0.576366785425051 0.720572742055335 0.489718188425312 0.931287264809859 0.75322438260187
"625" 35 5 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.0550000000000002 0.705593751616379 0.253820661935589 0.57286438977423 0.470427589115717 0.596285065840037 0.388774217207035
"626" 35 6 0.412 0.67 0.571 0.78 0.653 0.642 0.779367483863822 0.789717329120652 0.524858239319787 0.702284984310454 0.662529949182082 0.809800478741927
"627" 35 7 1.732 1.247 1.798 1.418 1.832 1.746 0.799894726228769 0.687766902419224 0.943226145855843 0.609777420765147 1.10323535655341 1.16187168740465
"628" 35 8 0.0550000000000002 0.246 0.166 0.319 0.341 1.082 0.907419990852371 0.370887005133468 0.197856953043434 0.338323199623224 0.691064687530814 0.943765224021762
"629" 35 9 0.479 0.469 0.859 0.557 0.56 0.467 1.15054602576373 0.326266580220689 0.436277231389262 0.297805721140776 0.522453433402037 0.861472274876743
"630" 35 10 0.583 0.993 0.902 0.594 0.847 1.289 1.05085171835091 0.80047802640064 0.664666260841059 0.337815954567541 0.831054908775031 0.92019914338535
"631" 35 11 1.215 1.827 0.983 2.013 1.533 1.673 1.03847849752476 1.07822076373394 0.70655203163418 0.900894337682745 0.816742363005696 0.916941463994088
"632" 35 12 0.941 0.74 1.367 0.882 1.139 1.011 1.20842539267303 0.806769330353216 0.79120040900978 0.66190979145919 0.687210534227738 0.739228083118554
